sku,attribute_set_code,product_type,product_websites,country_of_manufacture,name,description,short_description,weight,product_online,tax_class_name,visibility,price,additional_attributes,qty,is_in_stock,categories
1140643842,Products,configurable,base,Algeria,pot-a-crayons-hexagonal-en-06-couleurs-techno-ref-9929,"Le porte-crayon, conçu en plastique durable, facilite votre organisation de manière simple et rapide.
 Il s'avère particulièrement pratique pour les étudiants, les enseignants et même à la maison.
 Disponible en 06 couleurs.",Une collection de porte-crayons moderne de haute qualité.,,2,Taxable Goods,search,0,"mgs_brand=TECHNO,techno_ref=9929",999,1,"Default Category/Tous les produits/BUREAUTIQUE & INFORMATIQUE/FOURNITURES ET ACCESSOIRES/POT A CRAYON,Default Category/Tous les produits/BUREAUTIQUE & INFORMATIQUE/FOURNITURES ET ACCESSOIRES,Default Category/Tous les produits/BUREAUTIQUE & INFORMATIQUE,Default Category/Tous les produits,Default Category/Tous les produits/SCOLAIRE/FOURNITURES ET ACCESSOIRES/POT A CRAYON,Default Category/Tous les produits/SCOLAIRE/FOURNITURES ET ACCESSOIRES,Default Category/Tous les produits/SCOLAIRE"
1140662411,Products,virtual,base,Algeria,pot-a-crayons-hexagonal-bleu-techno-ref-9929,"Le porte-crayon, conçu en plastique durable, facilite votre organisation de manière simple et rapide.
 Il s'avère particulièrement pratique pour les étudiants, les enseignants et même à la maison.
 Disponible en 06 couleurs.",Une collection de porte-crayons moderne de haute qualité.,45,2,Taxable Goods,search,0,"mgs_brand=TECHNO,techno_ref=9929,color=BLEU",999,1,"Default Category/Tous les produits/BUREAUTIQUE & INFORMATIQUE/FOURNITURES ET ACCESSOIRES/POT A CRAYON,Default Category/Tous les produits/BUREAUTIQUE & INFORMATIQUE/FOURNITURES ET ACCESSOIRES,Default Category/Tous les produits/BUREAUTIQUE & INFORMATIQUE,Default Category/Tous les produits,Default Category/Tous les produits/SCOLAIRE/FOURNITURES ET ACCESSOIRES/POT A CRAYON,Default Category/Tous les produits/SCOLAIRE/FOURNITURES ET ACCESSOIRES,Default Category/Tous les produits/SCOLAIRE"
1140662414,Products,virtual,base,Algeria,pot-a-crayons-hexagonal-gris-techno-ref-9929,"Le porte-crayon, conçu en plastique durable, facilite votre organisation de manière simple et rapide.
 Il s'avère particulièrement pratique pour les étudiants, les enseignants et même à la maison.
 Disponible en 06 couleurs.",Une collection de porte-crayons moderne de haute qualité.,45,2,Taxable Goods,search,0,"mgs_brand=TECHNO,techno_ref=9929,color=GRIS",999,1,"Default Category/Tous les produits/BUREAUTIQUE & INFORMATIQUE/FOURNITURES ET ACCESSOIRES/POT A CRAYON,Default Category/Tous les produits/BUREAUTIQUE & INFORMATIQUE/FOURNITURES ET ACCESSOIRES,Default Category/Tous les produits/BUREAUTIQUE & INFORMATIQUE,Default Category/Tous les produits,Default Category/Tous les produits/SCOLAIRE/FOURNITURES ET ACCESSOIRES/POT A CRAYON,Default Category/Tous les produits/SCOLAIRE/FOURNITURES ET ACCESSOIRES,Default Category/Tous les produits/SCOLAIRE"
1140662415,Products,virtual,base,Algeria,pot-a-crayons-hexagonal-jaune-techno-ref-9929,"Le porte-crayon, conçu en plastique durable, facilite votre organisation de manière simple et rapide.
 Il s'avère particulièrement pratique pour les étudiants, les enseignants et même à la maison.
 Disponible en 06 couleurs.",Une collection de porte-crayons moderne de haute qualité.,45,2,Taxable Goods,search,0,"mgs_brand=TECHNO,techno_ref=9929,color=JAUNE",999,1,"Default Category/Tous les produits/BUREAUTIQUE & INFORMATIQUE/FOURNITURES ET ACCESSOIRES/POT A CRAYON,Default Category/Tous les produits/BUREAUTIQUE & INFORMATIQUE/FOURNITURES ET ACCESSOIRES,Default Category/Tous les produits/BUREAUTIQUE & INFORMATIQUE,Default Category/Tous les produits,Default Category/Tous les produits/SCOLAIRE/FOURNITURES ET ACCESSOIRES/POT A CRAYON,Default Category/Tous les produits/SCOLAIRE/FOURNITURES ET ACCESSOIRES,Default Category/Tous les produits/SCOLAIRE"
1140662413,Products,virtual,base,Algeria,pot-a-crayons-hexagonal-noir-techno-ref-9929,"Le porte-crayon, conçu en plastique durable, facilite votre organisation de manière simple et rapide.
 Il s'avère particulièrement pratique pour les étudiants, les enseignants et même à la maison.
 Disponible en 06 couleurs.",Une collection de porte-crayons moderne de haute qualité.,45,2,Taxable Goods,search,0,"mgs_brand=TECHNO,techno_ref=9929,color=NOIR",999,1,"Default Category/Tous les produits/BUREAUTIQUE & INFORMATIQUE/FOURNITURES ET ACCESSOIRES/POT A CRAYON,Default Category/Tous les produits/BUREAUTIQUE & INFORMATIQUE/FOURNITURES ET ACCESSOIRES,Default Category/Tous les produits/BUREAUTIQUE & INFORMATIQUE,Default Category/Tous les produits,Default Category/Tous les produits/SCOLAIRE/FOURNITURES ET ACCESSOIRES/POT A CRAYON,Default Category/Tous les produits/SCOLAIRE/FOURNITURES ET ACCESSOIRES,Default Category/Tous les produits/SCOLAIRE"
1140662410,Products,virtual,base,Algeria,pot-a-crayons-hexagonal-rouge-techno-ref-9929,"Le porte-crayon, conçu en plastique durable, facilite votre organisation de manière simple et rapide.
 Il s'avère particulièrement pratique pour les étudiants, les enseignants et même à la maison.
 Disponible en 06 couleurs.",Une collection de porte-crayons moderne de haute qualité.,45,2,Taxable Goods,search,0,"mgs_brand=TECHNO,techno_ref=9929,color=ROUGE",999,1,"Default Category/Tous les produits/BUREAUTIQUE & INFORMATIQUE/FOURNITURES ET ACCESSOIRES/POT A CRAYON,Default Category/Tous les produits/BUREAUTIQUE & INFORMATIQUE/FOURNITURES ET ACCESSOIRES,Default Category/Tous les produits/BUREAUTIQUE & INFORMATIQUE,Default Category/Tous les produits,Default Category/Tous les produits/SCOLAIRE/FOURNITURES ET ACCESSOIRES/POT A CRAYON,Default Category/Tous les produits/SCOLAIRE/FOURNITURES ET ACCESSOIRES,Default Category/Tous les produits/SCOLAIRE"
1140662412,Products,virtual,base,Algeria,pot-a-crayons-hexagonal-vert-techno-ref-9929,"Le porte-crayon, conçu en plastique durable, facilite votre organisation de manière simple et rapide.
 Il s'avère particulièrement pratique pour les étudiants, les enseignants et même à la maison.
 Disponible en 06 couleurs.",Une collection de porte-crayons moderne de haute qualité.,45,2,Taxable Goods,search,0,"mgs_brand=TECHNO,techno_ref=9929,color=VERT",999,1,"Default Category/Tous les produits/BUREAUTIQUE & INFORMATIQUE/FOURNITURES ET ACCESSOIRES/POT A CRAYON,Default Category/Tous les produits/BUREAUTIQUE & INFORMATIQUE/FOURNITURES ET ACCESSOIRES,Default Category/Tous les produits/BUREAUTIQUE & INFORMATIQUE,Default Category/Tous les produits,Default Category/Tous les produits/SCOLAIRE/FOURNITURES ET ACCESSOIRES/POT A CRAYON,Default Category/Tous les produits/SCOLAIRE/FOURNITURES ET ACCESSOIRES,Default Category/Tous les produits/SCOLAIRE"
1140643843,Products,configurable,base,Algeria,pot-a-crayons-hexagonal-en-04-couleurs-fluo-techno-ref-9930,"Le porte-crayon, conçu en plastique durable, facilite votre organisation de manière simple et rapide.
 Il s'avère particulièrement pratique pour les étudiants, les enseignants et même à la maison.
 Disponible en 04 couleurs fulo.",Une collection de porte-crayons moderne de haute qualité.,,2,Taxable Goods,search,0,"mgs_brand=TECHNO,techno_ref=9930",999,1,"Default Category/Tous les produits/BUREAUTIQUE & INFORMATIQUE/FOURNITURES ET ACCESSOIRES/POT A CRAYON,Default Category/Tous les produits/BUREAUTIQUE & INFORMATIQUE/FOURNITURES ET ACCESSOIRES,Default Category/Tous les produits/BUREAUTIQUE & INFORMATIQUE,Default Category/Tous les produits,Default Category/Tous les produits/SCOLAIRE/FOURNITURES ET ACCESSOIRES/POT A CRAYON,Default Category/Tous les produits/SCOLAIRE/FOURNITURES ET ACCESSOIRES,Default Category/Tous les produits/SCOLAIRE"
1140673459,Products,virtual,base,Algeria,pot-a-crayons-hexagonal-orange-fluo-techno-ref-9930,"Le porte-crayon, conçu en plastique durable, facilite votre organisation de manière simple et rapide.
 Il s'avère particulièrement pratique pour les étudiants, les enseignants et même à la maison.
 Disponible en 04 couleurs fulo.",Une collection de porte-crayons moderne de haute qualité.,45,2,Taxable Goods,search,0,"mgs_brand=TECHNO,techno_ref=9930,color=ORANGE",999,1,"Default Category/Tous les produits/BUREAUTIQUE & INFORMATIQUE/FOURNITURES ET ACCESSOIRES/POT A CRAYON,Default Category/Tous les produits/BUREAUTIQUE & INFORMATIQUE/FOURNITURES ET ACCESSOIRES,Default Category/Tous les produits/BUREAUTIQUE & INFORMATIQUE,Default Category/Tous les produits,Default Category/Tous les produits/SCOLAIRE/FOURNITURES ET ACCESSOIRES/POT A CRAYON,Default Category/Tous les produits/SCOLAIRE/FOURNITURES ET ACCESSOIRES,Default Category/Tous les produits/SCOLAIRE"
1140673457,Products,virtual,base,Algeria,pot-a-crayons-hexagonal-rose-fluo-techno-ref-9930,"Le porte-crayon, conçu en plastique durable, facilite votre organisation de manière simple et rapide.
 Il s'avère particulièrement pratique pour les étudiants, les enseignants et même à la maison.
 Disponible en 04 couleurs fulo.",Une collection de porte-crayons moderne de haute qualité.,45,2,Taxable Goods,search,0,"mgs_brand=TECHNO,techno_ref=9930,color=ROSE",999,1,"Default Category/Tous les produits/BUREAUTIQUE & INFORMATIQUE/FOURNITURES ET ACCESSOIRES/POT A CRAYON,Default Category/Tous les produits/BUREAUTIQUE & INFORMATIQUE/FOURNITURES ET ACCESSOIRES,Default Category/Tous les produits/BUREAUTIQUE & INFORMATIQUE,Default Category/Tous les produits,Default Category/Tous les produits/SCOLAIRE/FOURNITURES ET ACCESSOIRES/POT A CRAYON,Default Category/Tous les produits/SCOLAIRE/FOURNITURES ET ACCESSOIRES,Default Category/Tous les produits/SCOLAIRE"
1140673458,Products,virtual,base,Algeria,pot-a-crayons-hexagonal-vert-fluo-techno-ref-9930,"Le porte-crayon, conçu en plastique durable, facilite votre organisation de manière simple et rapide.
 Il s'avère particulièrement pratique pour les étudiants, les enseignants et même à la maison.
 Disponible en 04 couleurs fulo.",Une collection de porte-crayons moderne de haute qualité.,45,2,Taxable Goods,search,0,"mgs_brand=TECHNO,techno_ref=9930,color=VERT",999,1,"Default Category/Tous les produits/BUREAUTIQUE & INFORMATIQUE/FOURNITURES ET ACCESSOIRES/POT A CRAYON,Default Category/Tous les produits/BUREAUTIQUE & INFORMATIQUE/FOURNITURES ET ACCESSOIRES,Default Category/Tous les produits/BUREAUTIQUE & INFORMATIQUE,Default Category/Tous les produits,Default Category/Tous les produits/SCOLAIRE/FOURNITURES ET ACCESSOIRES/POT A CRAYON,Default Category/Tous les produits/SCOLAIRE/FOURNITURES ET ACCESSOIRES,Default Category/Tous les produits/SCOLAIRE"
1140673460,Products,virtual,base,Algeria,pot-a-crayons-hexagonal-violet-fluo-techno-ref-9930,"Le porte-crayon, conçu en plastique durable, facilite votre organisation de manière simple et rapide.
 Il s'avère particulièrement pratique pour les étudiants, les enseignants et même à la maison.
 Disponible en 04 couleurs fulo.",Une collection de porte-crayons moderne de haute qualité.,45,2,Taxable Goods,search,0,"mgs_brand=TECHNO,techno_ref=9930,color=VIOLET",999,1,"Default Category/Tous les produits/BUREAUTIQUE & INFORMATIQUE/FOURNITURES ET ACCESSOIRES/POT A CRAYON,Default Category/Tous les produits/BUREAUTIQUE & INFORMATIQUE/FOURNITURES ET ACCESSOIRES,Default Category/Tous les produits/BUREAUTIQUE & INFORMATIQUE,Default Category/Tous les produits,Default Category/Tous les produits/SCOLAIRE/FOURNITURES ET ACCESSOIRES/POT A CRAYON,Default Category/Tous les produits/SCOLAIRE/FOURNITURES ET ACCESSOIRES,Default Category/Tous les produits/SCOLAIRE"
1140646006,Products,simple,base,Algeria,organiseur-de-bureau-diago-bleu-pastel-techno-ref-9939,"Ce porte-stylo en plastique, vous aide à organiser votre bureau pour que tous les accessoires dont vous avez besoin soient toujours à portée de main.
 Avec 04 compartiments: 01er pour stylos et 02e pour une paire de ciseaux, 03e compartiment pour billets et 04e compartiment pour les cartes de visite.
 Il est parfait pour les accessoires de bureau, les fournitures scolaires et les articles ménagers.
 C'est le cadeau parfait pour les enseignants, les étudiants, les adolescents et les enfants.",Une collection d'organiseurs de bureau modernes de haute qualité.,160,2,Taxable Goods,search,0,"mgs_brand=TECHNO,techno_ref=9939",999,1,"Default Category/Tous les produits/BUREAUTIQUE & INFORMATIQUE/FOURNITURES ET ACCESSOIRES/ORGANISEURS & PORTES ACCESSOIRS,Default Category/Tous les produits/BUREAUTIQUE & INFORMATIQUE/FOURNITURES ET ACCESSOIRES,Default Category/Tous les produits/BUREAUTIQUE & INFORMATIQUE,Default Category/Tous les produits,Default Category/Tous les produits/SCOLAIRE/FOURNITURES ET ACCESSOIRES/ORGANISEURS & PORTES ACCESSOIRS,Default Category/Tous les produits/SCOLAIRE/FOURNITURES ET ACCESSOIRES,Default Category/Tous les produits/SCOLAIRE"
1140646007,Products,simple,base,Algeria,organiseur-de-bureau-diago-crevette-pastel-techno-ref-9940,"Ce porte-stylo en plastique, vous aide à organiser votre bureau pour que tous les accessoires dont vous avez besoin soient toujours à portée de main.
 Avec 04 compartiments: 01er pour stylos et 02e pour une paire de ciseaux, 03e compartiment pour billets et 04e compartiment pour les cartes de visite.
 Il est parfait pour les accessoires de bureau, les fournitures scolaires et les articles ménagers.
 C'est le cadeau parfait pour les enseignants, les étudiants, les adolescents et les enfants.",Une collection d'organiseurs de bureau modernes de haute qualité.,160,2,Taxable Goods,search,0,"mgs_brand=TECHNO,techno_ref=9940",999,1,"Default Category/Tous les produits/BUREAUTIQUE & INFORMATIQUE/FOURNITURES ET ACCESSOIRES/ORGANISEURS & PORTES ACCESSOIRS,Default Category/Tous les produits/BUREAUTIQUE & INFORMATIQUE/FOURNITURES ET ACCESSOIRES,Default Category/Tous les produits/BUREAUTIQUE & INFORMATIQUE,Default Category/Tous les produits,Default Category/Tous les produits/SCOLAIRE/FOURNITURES ET ACCESSOIRES/ORGANISEURS & PORTES ACCESSOIRS,Default Category/Tous les produits/SCOLAIRE/FOURNITURES ET ACCESSOIRES,Default Category/Tous les produits/SCOLAIRE"
1140646008,Products,simple,base,Algeria,organiseur-de-bureau-diago-jaune-pastel-techno-ref-9941,"Ce porte-stylo en plastique, vous aide à organiser votre bureau pour que tous les accessoires dont vous avez besoin soient toujours à portée de main.
 Avec 04 compartiments: 01er pour stylos et 02e pour une paire de ciseaux, 03e compartiment pour billets et 04e compartiment pour les cartes de visite.
 Il est parfait pour les accessoires de bureau, les fournitures scolaires et les articles ménagers.
 C'est le cadeau parfait pour les enseignants, les étudiants, les adolescents et les enfants.",Une collection d'organiseurs de bureau modernes de haute qualité.,160,2,Taxable Goods,search,0,"mgs_brand=TECHNO,techno_ref=9941",999,1,"Default Category/Tous les produits/BUREAUTIQUE & INFORMATIQUE/FOURNITURES ET ACCESSOIRES/ORGANISEURS & PORTES ACCESSOIRS,Default Category/Tous les produits/BUREAUTIQUE & INFORMATIQUE/FOURNITURES ET ACCESSOIRES,Default Category/Tous les produits/BUREAUTIQUE & INFORMATIQUE,Default Category/Tous les produits,Default Category/Tous les produits/SCOLAIRE/FOURNITURES ET ACCESSOIRES/ORGANISEURS & PORTES ACCESSOIRS,Default Category/Tous les produits/SCOLAIRE/FOURNITURES ET ACCESSOIRES,Default Category/Tous les produits/SCOLAIRE"
1140646009,Products,simple,base,Algeria,organiseur-de-bureau-diago-rose-pastel-techno-ref-9942,"Ce porte-stylo en plastique, vous aide à organiser votre bureau pour que tous les accessoires dont vous avez besoin soient toujours à portée de main.
 Avec 04 compartiments: 01er pour stylos et 02e pour une paire de ciseaux, 03e compartiment pour billets et 04e compartiment pour les cartes de visite.
 Il est parfait pour les accessoires de bureau, les fournitures scolaires et les articles ménagers.
 C'est le cadeau parfait pour les enseignants, les étudiants, les adolescents et les enfants.",Une collection d'organiseurs de bureau modernes de haute qualité.,160,2,Taxable Goods,search,0,"mgs_brand=TECHNO,techno_ref=9942",999,1,"Default Category/Tous les produits/BUREAUTIQUE & INFORMATIQUE/FOURNITURES ET ACCESSOIRES/ORGANISEURS & PORTES ACCESSOIRS,Default Category/Tous les produits/BUREAUTIQUE & INFORMATIQUE/FOURNITURES ET ACCESSOIRES,Default Category/Tous les produits/BUREAUTIQUE & INFORMATIQUE,Default Category/Tous les produits,Default Category/Tous les produits/SCOLAIRE/FOURNITURES ET ACCESSOIRES/ORGANISEURS & PORTES ACCESSOIRS,Default Category/Tous les produits/SCOLAIRE/FOURNITURES ET ACCESSOIRES,Default Category/Tous les produits/SCOLAIRE"
1140646010,Products,simple,base,Algeria,organiseur-de-bureau-diago-vert-pastel-techno-ref-9943,"Ce porte-stylo en plastique, vous aide à organiser votre bureau pour que tous les accessoires dont vous avez besoin soient toujours à portée de main.
 Avec 04 compartiments: 01er pour stylos et 02e pour une paire de ciseaux, 03e compartiment pour billets et 04e compartiment pour les cartes de visite.
 Il est parfait pour les accessoires de bureau, les fournitures scolaires et les articles ménagers.
 C'est le cadeau parfait pour les enseignants, les étudiants, les adolescents et les enfants.",Une collection d'organiseurs de bureau modernes de haute qualité.,160,2,Taxable Goods,search,0,"mgs_brand=TECHNO,techno_ref=9943",999,1,"Default Category/Tous les produits/BUREAUTIQUE & INFORMATIQUE/FOURNITURES ET ACCESSOIRES/ORGANISEURS & PORTES ACCESSOIRS,Default Category/Tous les produits/BUREAUTIQUE & INFORMATIQUE/FOURNITURES ET ACCESSOIRES,Default Category/Tous les produits/BUREAUTIQUE & INFORMATIQUE,Default Category/Tous les produits,Default Category/Tous les produits/SCOLAIRE/FOURNITURES ET ACCESSOIRES/ORGANISEURS & PORTES ACCESSOIRS,Default Category/Tous les produits/SCOLAIRE/FOURNITURES ET ACCESSOIRES,Default Category/Tous les produits/SCOLAIRE"
1140646021,Products,simple,base,Algeria,organiseur-de-bureau-diago-violet-pastel-techno-ref-9944,"Ce porte-stylo en plastique, vous aide à organiser votre bureau pour que tous les accessoires dont vous avez besoin soient toujours à portée de main.
 Avec 04 compartiments: 01er pour stylos et 02e pour une paire de ciseaux, 03e compartiment pour billets et 04e compartiment pour les cartes de visite.
 Il est parfait pour les accessoires de bureau, les fournitures scolaires et les articles ménagers.
 C'est le cadeau parfait pour les enseignants, les étudiants, les adolescents et les enfants.",Une collection d'organiseurs de bureau modernes de haute qualité.,160,2,Taxable Goods,search,0,"mgs_brand=TECHNO,techno_ref=9944",999,1,"Default Category/Tous les produits/BUREAUTIQUE & INFORMATIQUE/FOURNITURES ET ACCESSOIRES/ORGANISEURS & PORTES ACCESSOIRS,Default Category/Tous les produits/BUREAUTIQUE & INFORMATIQUE/FOURNITURES ET ACCESSOIRES,Default Category/Tous les produits/BUREAUTIQUE & INFORMATIQUE,Default Category/Tous les produits,Default Category/Tous les produits/SCOLAIRE/FOURNITURES ET ACCESSOIRES/ORGANISEURS & PORTES ACCESSOIRS,Default Category/Tous les produits/SCOLAIRE/FOURNITURES ET ACCESSOIRES,Default Category/Tous les produits/SCOLAIRE"
1140646025,Products,simple,base,Algeria,organiseur-de-bureau-diago-transparent-techno-ref-9945,"Ce porte-stylo en plastique, vous aide à organiser votre bureau pour que tous les accessoires dont vous avez besoin soient toujours à portée de main.
 Avec 04 compartiments: 01er pour stylos et 02e pour une paire de ciseaux, 03e compartiment pour billets et 04e compartiment pour les cartes de visite.
 Il est parfait pour les accessoires de bureau, les fournitures scolaires et les articles ménagers.
 C'est le cadeau parfait pour les enseignants, les étudiants, les adolescents et les enfants.",Une collection d'organiseurs de bureau modernes de haute qualité.,160,2,Taxable Goods,search,0,"mgs_brand=TECHNO,techno_ref=9945",999,1,"Default Category/Tous les produits/BUREAUTIQUE & INFORMATIQUE/FOURNITURES ET ACCESSOIRES/ORGANISEURS & PORTES ACCESSOIRS,Default Category/Tous les produits/BUREAUTIQUE & INFORMATIQUE/FOURNITURES ET ACCESSOIRES,Default Category/Tous les produits/BUREAUTIQUE & INFORMATIQUE,Default Category/Tous les produits,Default Category/Tous les produits/SCOLAIRE/FOURNITURES ET ACCESSOIRES/ORGANISEURS & PORTES ACCESSOIRS,Default Category/Tous les produits/SCOLAIRE/FOURNITURES ET ACCESSOIRES,Default Category/Tous les produits/SCOLAIRE"
1140646026,Products,simple,base,Algeria,organiseur-de-bureau-diago-noir-techno-ref-9946,"Ce porte-stylo en plastique, vous aide à organiser votre bureau pour que tous les accessoires dont vous avez besoin soient toujours à portée de main.
 Avec 04 compartiments: 01er pour stylos et 02e pour une paire de ciseaux, 03e compartiment pour billets et 04e compartiment pour les cartes de visite.
 Il est parfait pour les accessoires de bureau, les fournitures scolaires et les articles ménagers.
 C'est le cadeau parfait pour les enseignants, les étudiants, les adolescents et les enfants.",Une collection d'organiseurs de bureau modernes de haute qualité.,160,2,Taxable Goods,search,0,"mgs_brand=TECHNO,techno_ref=9946",999,1,"Default Category/Tous les produits/BUREAUTIQUE & INFORMATIQUE/FOURNITURES ET ACCESSOIRES/ORGANISEURS & PORTES ACCESSOIRS,Default Category/Tous les produits/BUREAUTIQUE & INFORMATIQUE/FOURNITURES ET ACCESSOIRES,Default Category/Tous les produits/BUREAUTIQUE & INFORMATIQUE,Default Category/Tous les produits,Default Category/Tous les produits/SCOLAIRE/FOURNITURES ET ACCESSOIRES/ORGANISEURS & PORTES ACCESSOIRS,Default Category/Tous les produits/SCOLAIRE/FOURNITURES ET ACCESSOIRES,Default Category/Tous les produits/SCOLAIRE"
1140646027,Products,simple,base,Algeria,organiseur-de-bureau-diago-rouge-techno-ref-9947,"Ce porte-stylo en plastique, vous aide à organiser votre bureau pour que tous les accessoires dont vous avez besoin soient toujours à portée de main.
 Avec 04 compartiments: 01er pour stylos et 02e pour une paire de ciseaux, 03e compartiment pour billets et 04e compartiment pour les cartes de visite.
 Il est parfait pour les accessoires de bureau, les fournitures scolaires et les articles ménagers.
 C'est le cadeau parfait pour les enseignants, les étudiants, les adolescents et les enfants.",Une collection d'organiseurs de bureau modernes de haute qualité.,160,2,Taxable Goods,search,0,"mgs_brand=TECHNO,techno_ref=9947",999,1,"Default Category/Tous les produits/BUREAUTIQUE & INFORMATIQUE/FOURNITURES ET ACCESSOIRES/ORGANISEURS & PORTES ACCESSOIRS,Default Category/Tous les produits/BUREAUTIQUE & INFORMATIQUE/FOURNITURES ET ACCESSOIRES,Default Category/Tous les produits/BUREAUTIQUE & INFORMATIQUE,Default Category/Tous les produits,Default Category/Tous les produits/SCOLAIRE/FOURNITURES ET ACCESSOIRES/ORGANISEURS & PORTES ACCESSOIRS,Default Category/Tous les produits/SCOLAIRE/FOURNITURES ET ACCESSOIRES,Default Category/Tous les produits/SCOLAIRE"
1140647561,Products,simple,base,Algeria,organiseur-de-bureau-diago-vert-techno-ref-9948,"Ce porte-stylo en plastique, vous aide à organiser votre bureau pour que tous les accessoires dont vous avez besoin soient toujours à portée de main.
 Avec 04 compartiments: 01er pour stylos et 02e pour une paire de ciseaux, 03e compartiment pour billets et 04e compartiment pour les cartes de visite.
 Il est parfait pour les accessoires de bureau, les fournitures scolaires et les articles ménagers.
 C'est le cadeau parfait pour les enseignants, les étudiants, les adolescents et les enfants.",Une collection d'organiseurs de bureau modernes de haute qualité.,160,2,Taxable Goods,search,0,"mgs_brand=TECHNO,techno_ref=9948",999,1,"Default Category/Tous les produits/BUREAUTIQUE & INFORMATIQUE/FOURNITURES ET ACCESSOIRES/ORGANISEURS & PORTES ACCESSOIRS,Default Category/Tous les produits/BUREAUTIQUE & INFORMATIQUE/FOURNITURES ET ACCESSOIRES,Default Category/Tous les produits/BUREAUTIQUE & INFORMATIQUE,Default Category/Tous les produits,Default Category/Tous les produits/SCOLAIRE/FOURNITURES ET ACCESSOIRES/ORGANISEURS & PORTES ACCESSOIRS,Default Category/Tous les produits/SCOLAIRE/FOURNITURES ET ACCESSOIRES,Default Category/Tous les produits/SCOLAIRE"
1140647562,Products,simple,base,Algeria,organiseur-de-bureau-diago-bleu-techno-ref-9949,"Ce porte-stylo en plastique, vous aide à organiser votre bureau pour que tous les accessoires dont vous avez besoin soient toujours à portée de main.
 Avec 04 compartiments: 01er pour stylos et 02e pour une paire de ciseaux, 03e compartiment pour billets et 04e compartiment pour les cartes de visite.
 Il est parfait pour les accessoires de bureau, les fournitures scolaires et les articles ménagers.
 C'est le cadeau parfait pour les enseignants, les étudiants, les adolescents et les enfants.",Une collection d'organiseurs de bureau modernes de haute qualité.,160,2,Taxable Goods,search,0,"mgs_brand=TECHNO,techno_ref=9949",999,1,"Default Category/Tous les produits/BUREAUTIQUE & INFORMATIQUE/FOURNITURES ET ACCESSOIRES/ORGANISEURS & PORTES ACCESSOIRS,Default Category/Tous les produits/BUREAUTIQUE & INFORMATIQUE/FOURNITURES ET ACCESSOIRES,Default Category/Tous les produits/BUREAUTIQUE & INFORMATIQUE,Default Category/Tous les produits,Default Category/Tous les produits/SCOLAIRE/FOURNITURES ET ACCESSOIRES/ORGANISEURS & PORTES ACCESSOIRS,Default Category/Tous les produits/SCOLAIRE/FOURNITURES ET ACCESSOIRES,Default Category/Tous les produits/SCOLAIRE"
1140647563,Products,simple,base,Algeria,organiseur-de-bureau-diago-jaune-techno-ref-9950,"Ce porte-stylo en plastique, vous aide à organiser votre bureau pour que tous les accessoires dont vous avez besoin soient toujours à portée de main.
 Avec 04 compartiments: 01er pour stylos et 02e pour une paire de ciseaux, 03e compartiment pour billets et 04e compartiment pour les cartes de visite.
 Il est parfait pour les accessoires de bureau, les fournitures scolaires et les articles ménagers.
 C'est le cadeau parfait pour les enseignants, les étudiants, les adolescents et les enfants.",Une collection d'organiseurs de bureau modernes de haute qualité.,160,2,Taxable Goods,search,0,"mgs_brand=TECHNO,techno_ref=9950",999,1,"Default Category/Tous les produits/BUREAUTIQUE & INFORMATIQUE/FOURNITURES ET ACCESSOIRES/ORGANISEURS & PORTES ACCESSOIRS,Default Category/Tous les produits/BUREAUTIQUE & INFORMATIQUE/FOURNITURES ET ACCESSOIRES,Default Category/Tous les produits/BUREAUTIQUE & INFORMATIQUE,Default Category/Tous les produits,Default Category/Tous les produits/SCOLAIRE/FOURNITURES ET ACCESSOIRES/ORGANISEURS & PORTES ACCESSOIRS,Default Category/Tous les produits/SCOLAIRE/FOURNITURES ET ACCESSOIRES,Default Category/Tous les produits/SCOLAIRE"
1140647564,Products,simple,base,Algeria,organiseur-de-bureau-diago-gris-techno-ref-9951,"Ce porte-stylo en plastique, vous aide à organiser votre bureau pour que tous les accessoires dont vous avez besoin soient toujours à portée de main.
 Avec 04 compartiments: 01er pour stylos et 02e pour une paire de ciseaux, 03e compartiment pour billets et 04e compartiment pour les cartes de visite.
 Il est parfait pour les accessoires de bureau, les fournitures scolaires et les articles ménagers.
 C'est le cadeau parfait pour les enseignants, les étudiants, les adolescents et les enfants.",Une collection d'organiseurs de bureau modernes de haute qualité.,160,2,Taxable Goods,search,0,"mgs_brand=TECHNO,techno_ref=9951",999,1,"Default Category/Tous les produits/BUREAUTIQUE & INFORMATIQUE/FOURNITURES ET ACCESSOIRES/ORGANISEURS & PORTES ACCESSOIRS,Default Category/Tous les produits/BUREAUTIQUE & INFORMATIQUE/FOURNITURES ET ACCESSOIRES,Default Category/Tous les produits/BUREAUTIQUE & INFORMATIQUE,Default Category/Tous les produits,Default Category/Tous les produits/SCOLAIRE/FOURNITURES ET ACCESSOIRES/ORGANISEURS & PORTES ACCESSOIRS,Default Category/Tous les produits/SCOLAIRE/FOURNITURES ET ACCESSOIRES,Default Category/Tous les produits/SCOLAIRE"
